Category,Score,Tweet
weather,0.043478260869565216,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
deception,0.043478260869565216,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
warmth,0.043478260869565216,RT @SenSanders: We have a president-elect who doesn't believe in climate change. Millions of people are going to have to say: Mr. TÃ¢â‚¬Â¦
money,0.058823529411764705,"RT @Reuters: Syrian ceasefire, Monsanto marriage and climate change for the military. Get your headlines: https://t.co/d6ZpR9AOAp https://t…"
wedding,0.058823529411764705,"RT @Reuters: Syrian ceasefire, Monsanto marriage and climate change for the military. Get your headlines: https://t.co/d6ZpR9AOAp https://t…"
cold,0.058823529411764705,"RT @Reuters: Syrian ceasefire, Monsanto marriage and climate change for the military. Get your headlines: https://t.co/d6ZpR9AOAp https://t…"
family,0.058823529411764705,"RT @Reuters: Syrian ceasefire, Monsanto marriage and climate change for the military. Get your headlines: https://t.co/d6ZpR9AOAp https://t…"
weather,0.058823529411764705,"RT @Reuters: Syrian ceasefire, Monsanto marriage and climate change for the military. Get your headlines: https://t.co/d6ZpR9AOAp https://t…"
warmth,0.058823529411764705,"RT @Reuters: Syrian ceasefire, Monsanto marriage and climate change for the military. Get your headlines: https://t.co/d6ZpR9AOAp https://t…"
money,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
cold,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
swearing_terms,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
social_media,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
internet,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
weather,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
warmth,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
friends,0.058823529411764705,I always post shit about climate change so this is me doing something about it. Peace out
money,0.05555555555555555,"Forests, bioenergy and climate change mitigation: are the worries justified?â€ New letter by scientists with long eâ€¦ https://t.co/a3PxSuTp3a"
cold,0.05555555555555555,"Forests, bioenergy and climate change mitigation: are the worries justified?â€ New letter by scientists with long eâ€¦ https://t.co/a3PxSuTp3a"
communication,0.05555555555555555,"Forests, bioenergy and climate change mitigation: are the worries justified?â€ New letter by scientists with long eâ€¦ https://t.co/a3PxSuTp3a"
weather,0.05555555555555555,"Forests, bioenergy and climate change mitigation: are the worries justified?â€ New letter by scientists with long eâ€¦ https://t.co/a3PxSuTp3a"
warmth,0.05555555555555555,"Forests, bioenergy and climate change mitigation: are the worries justified?â€ New letter by scientists with long eâ€¦ https://t.co/a3PxSuTp3a"
messaging,0.05555555555555555,"Forests, bioenergy and climate change mitigation: are the worries justified?â€ New letter by scientists with long eâ€¦ https://t.co/a3PxSuTp3a"
writing,0.05555555555555555,"Forests, bioenergy and climate change mitigation: are the worries justified?â€ New letter by scientists with long eâ€¦ https://t.co/a3PxSuTp3a"
clothing,0.125,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
fashion,0.08333333333333333,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
government,0.041666666666666664,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
fabric,0.041666666666666664,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
warmth,0.041666666666666664,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
appearance,0.041666666666666664,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
terrorism,0.041666666666666664,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
feminine,0.041666666666666664,It's the beginning of November n I'm wearing jeans n a t shirt n sweating but y'all still think global warming doesn't exist Ã°Å¸ï†Â¸Ã¢Ëœâ€¢Ã¯Â¸ï†
money,0.06666666666666667,Poll finds more Scots want stronger action on climate change - The Scotsman https://t.co/feEh47yrjN https://t.co/AzGQA7FY7Z
cold,0.06666666666666667,Poll finds more Scots want stronger action on climate change - The Scotsman https://t.co/feEh47yrjN https://t.co/AzGQA7FY7Z
weather,0.06666666666666667,Poll finds more Scots want stronger action on climate change - The Scotsman https://t.co/feEh47yrjN https://t.co/AzGQA7FY7Z
warmth,0.06666666666666667,Poll finds more Scots want stronger action on climate change - The Scotsman https://t.co/feEh47yrjN https://t.co/AzGQA7FY7Z
strength,0.06666666666666667,Poll finds more Scots want stronger action on climate change - The Scotsman https://t.co/feEh47yrjN https://t.co/AzGQA7FY7Z
office,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
government,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
internet,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
programming,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
music,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
work,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
warmth,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
technology,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
terrorism,0.04,RT @nytimes: This marks the first time in the modern era of global warming data that temperatures have blown past the previous record 3 yea…
money,0.05555555555555555,RT @AngryAmerican97: Where is your Science now! So much money spent on global warming...so many resources wasted! https://t.co/O0jgGON3xV
government,0.05555555555555555,RT @AngryAmerican97: Where is your Science now! So much money spent on global warming...so many resources wasted! https://t.co/O0jgGON3xV
banking,0.05555555555555555,RT @AngryAmerican97: Where is your Science now! So much money spent on global warming...so many resources wasted! https://t.co/O0jgGON3xV
valuable,0.05555555555555555,RT @AngryAmerican97: Where is your Science now! So much money spent on global warming...so many resources wasted! https://t.co/O0jgGON3xV
economics,0.05555555555555555,RT @AngryAmerican97: Where is your Science now! So much money spent on global warming...so many resources wasted! https://t.co/O0jgGON3xV
terrorism,0.05555555555555555,RT @AngryAmerican97: Where is your Science now! So much money spent on global warming...so many resources wasted! https://t.co/O0jgGON3xV
money,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
cold,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
family,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
vacation,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
tourism,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
business,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
communication,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
weather,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
meeting,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
gain,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
valuable,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
warmth,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
traveling,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
economics,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
negotiate,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
friends,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
giving,0.05555555555555555,"Donald Trump set to visit France for Bastille Day, Macron will bring up climate change, trade issues https://t.co/8gXWQ6ILFX"
cold,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
aggression,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
dispute,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
kill,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
violence,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
weather,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
fight,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
war,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
warmth,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
breaking,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
power,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
negative_emotion,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
competing,0.05,The planet just had its hottest 4 years in recorded history. Trump is dismantling efforts to fight climate change.â€¦ https://t.co/vSj0EhVXIv
money,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
sleep,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
cold,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
dispute,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
night,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
weather,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
warmth,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
animal,0.04,"RT @GhostPanther: Biggest loser tonight is the human race. Cause climate change is gone as an issue in Trump America.

THIS IS A HUGE DEAL.Ã¢â‚¬Â¦"
money,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
cold,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
aggression,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
divine,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
violence,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
weather,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
deception,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
injury,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
rage,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
warmth,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
lust,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
anger,0.04,"RT @whoabrochill: Anyone who does not believe in climate change and the intensity of its impact does not, in any way, belong in a positionÃ¢â‚¬Â¦"
money,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
cold,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
business,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
leader,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
weather,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
work,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
warmth,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
law,0.06666666666666667,‘Dark future’ IMF boss warns Earth will ‘toasted and roasted’ due to climate change https://t.co/quykSIyGBB
